Year;Month;Citizenship;Decision;Number
2015;7;Benin;Positive;1
2015;7;Bolivia;Positive;1
2015;7;Bosnia and Herzegovina;Positive;15
2015;7;Bosnia and Herzegovina;Negative;2
2015;7;Brazil;Positive;53
2015;7;Brazil;Negative;1
2015;7;Burkina Faso;Positive;1
2015;7;Burundi;Positive;1
2015;7;Cambodia;Positive;3
2015;7;Cameroon;Positive;14
2015;7;Cameroon;Negative;3
2015;7;Canada;Positive;59
2015;7;Canada;Negative;2
2015;7;Chile;Positive;23
2015;7;China;Positive;373
2015;7;China;Negative;7
2015;7;Colombia;Positive;12
2015;7;Congo (Congo-Kinshasa);Positive;10
2015;7;Costa Rica;Positive;2
2015;7;Côte dIvoire;Positive;1
2015;7;Côte dIvoire;Negative;2
2015;7;Cuba;Positive;2
2015;7;Cuba;Negative;2
2015;7;Dominican Republic;Positive;2
2015;7;Egypt;Positive;13
2015;7;Egypt;Negative;2
2015;7;Eritrea;Positive;2
2015;7;Eritrea;Negative;1
2015;7;Ethiopia;Positive;3
2015;7;Ethiopia;Negative;1
2015;7;Gambia;Positive;5
2015;7;Georgia;Positive;5
2015;7;Georgia;Negative;1
2015;7;Ghana;Positive;27
2015;7;Ghana;Negative;16
2015;7;Guatemala;Positive;1
2015;7;Guinea;Positive;2
2015;7;Guinea-Bissau;Positive;1
2015;7;India;Positive;191
2015;7;India;Negative;6
2015;7;Indonesia;Positive;21
2015;7;Iran, Islamic Republic of;Positive;79
2015;7;Iran, Islamic Republic of;Negative;15
2015;7;Iraq;Positive;34
2015;7;Iraq;Negative;8
2015;7;Israel;Positive;5
2015;7;Japan;Positive;145
2015;7;Japan;Negative;1
2015;7;Jordan;Positive;1
2015;7;Kazakstan;Positive;11
2015;7;Kenya;Positive;9
2015;7;Kenya;Negative;4
2015;7;Korea, Republic of (South Korea);Positive;104
2015;7;Kosovo;Positive;29
2015;7;Kosovo;Negative;18
2015;7;Kyrgyzstan;Positive;2
2015;7;Lao Peoples Democratic Republic;Positive;1
2015;7;Lebanon;Positive;6
2015;7;Liberia;Positive;1
2015;7;Malaysia;Positive;17
2015;7;Mexico;Positive;61
2015;7;Moldova, Republic of;Positive;1
2015;7;Mongolia;Positive;2
2015;7;Montenegro;Positive;1
2015;7;Morocco;Positive;16
2015;7;Morocco;Negative;4
2015;7;Myanmar;Positive;1
2015;7;Namibia;Positive;9
2015;7;Namibia;Negative;1
2015;7;Nepal;Positive;73
2015;7;Nepal;Negative;13
2015;7;New Zealand;Positive;4
2015;7;Nigeria;Positive;45
2015;7;Nigeria;Negative;10
2015;7;North Macedonia;Positive;2
2015;7;Not clarified;Positive;14
2015;7;Pakistan;Positive;113
2015;7;Pakistan;Negative;21
2015;7;Panama;Positive;1
2015;7;Peru;Positive;12
2015;7;Peru;Negative;2
2015;7;Philippines;Positive;43
2015;7;Philippines;Negative;3
2015;7;Russian Federation;Positive;632
2015;7;Russian Federation;Negative;33
2015;7;Saint Kitts and Nevis;Positive;1
2015;7;Saudi Arabia;Positive;3
2015;7;Senegal;Positive;1
2015;7;Serbia;Positive;8
2015;7;Singapore;Positive;36
2015;7;Somalia;Positive;45
2015;7;Somalia;Negative;4
2015;7;South Africa;Positive;11
2015;7;Spain;Positive;1
2015;7;Sri Lanka;Positive;6
2015;7;Sri Lanka;Negative;1
2015;7;Stateless;Positive;1
2015;7;Sudan;Negative;4
2015;7;Syrian Arab Republic;Positive;15
2015;7;Syrian Arab Republic;Negative;1
2015;7;Taiwan;Positive;10
2015;7;Taiwan;Negative;1
2015;7;Tajikistan;Positive;1
2015;7;Tanzania, United Republic of;Positive;15
2015;7;Thailand;Positive;62
2015;7;Thailand;Negative;8
2015;7;Togo;Positive;1
2015;7;Tunisia;Positive;8
2015;7;Tunisia;Negative;2
2015;7;Turkey;Positive;81
2015;7;Turkey;Negative;11
2015;7;Turkmenistan;Positive;1
2015;7;Uganda;Positive;5
2015;7;Ukraine;Positive;81
2015;7;Ukraine;Negative;17
2015;7;United Arab Emirates;Negative;3
2015;7;United States;Positive;125
2015;7;United States;Negative;2
2015;7;Uruguay;Positive;4
2015;7;Uzbekistan;Positive;5
2015;7;Uzbekistan;Negative;7
2015;7;Venezuela;Positive;5
2015;7;Viet Nam;Positive;247
2015;7;Viet Nam;Negative;15
2015;7;Yemen;Positive;1
2015;7;Zambia;Positive;2
2015;7;Zimbabwe;Positive;3
2015;8;Afghanistan;Positive;16
2015;8;Afghanistan;Negative;12
2015;8;Albania;Positive;15
2015;8;Albania;Negative;1
2015;8;Algeria;Positive;2
2015;8;Algeria;Negative;1
2015;8;Angola;Negative;1
2015;8;Australia;Positive;9
2015;8;Azerbaijan;Negative;1
2015;8;Bangladesh;Positive;62
2015;8;Bangladesh;Negative;18
2015;8;Belarus;Positive;3
2015;8;Bolivia;Positive;1
2015;8;Bosnia and Herzegovina;Positive;5
2015;8;Botswana;Positive;2
2015;8;Brazil;Positive;17
2015;8;Bulgaria;Positive;1
2015;8;Cameroon;Positive;19
2015;8;Cameroon;Negative;2
2015;8;Canada;Positive;20
2015;8;Chile;Positive;24
2015;8;China;Positive;148
2015;8;China;Negative;9
2015;8;Congo (Congo-Kinshasa);Positive;6
2015;8;Congo (Congo-Kinshasa);Negative;5
2015;8;Costa Rica;Positive;1
2015;8;Côte dIvoire;Positive;1
2015;8;Cuba;Positive;1
2015;8;Djibouti;Positive;1
2015;8;Dominican Republic;Positive;5
2015;8;Egypt;Positive;14
2015;8;Ethiopia;Positive;15
2015;8;Ethiopia;Negative;3
2015;8;France;Positive;1
2015;8;Gambia;Positive;6
2015;8;Ghana;Positive;20
2015;8;Ghana;Negative;12
2015;8;Guinea;Positive;1
2015;8;Honduras;Positive;1
2015;8;Hong Kong;Positive;1
2015;8;India;Positive;149
2015;8;India;Negative;3
2015;8;Indonesia;Positive;12
2015;8;Iran, Islamic Republic of;Positive;42
2015;8;Iran, Islamic Republic of;Negative;4
2015;8;Iraq;Positive;40
2015;8;Iraq;Negative;6
2015;8;Israel;Positive;5
2015;8;Italy;Positive;3
2015;8;Jamaica;Positive;1
2015;8;Japan;Positive;49
2015;8;Japan;Negative;1
2015;8;Jordan;Positive;2
2015;8;Kazakstan;Positive;7
2015;8;Kenya;Positive;25
2015;8;Kenya;Negative;6
2015;8;Korea, Republic of (South Korea);Positive;20
2015;8;Korea, Republic of (South Korea);Negative;1
2015;8;Kosovo;Positive;20
2015;8;Kosovo;Negative;9
2015;8;Kyrgyzstan;Positive;1
2015;8;Kyrgyzstan;Negative;1
2015;8;Lebanon;Positive;3
2015;8;Lebanon;Negative;1
2015;8;Malaysia;Positive;11
2015;8;Mexico;Positive;21
2015;8;Mexico;Negative;1
2015;8;Moldova, Republic of;Positive;4
2015;8;Moldova, Republic of;Negative;3
2015;8;Morocco;Positive;21
2015;8;Morocco;Negative;2
2015;8;Mozambique;Positive;1
2015;8;Myanmar;Positive;3
2015;8;Namibia;Positive;1
2015;8;Nepal;Positive;152
2015;8;Nepal;Negative;28
2015;8;New Zealand;Positive;6
2015;8;Nigeria;Positive;41
2015;8;Nigeria;Negative;15
2015;8;North Macedonia;Positive;2
2015;8;Not clarified;Positive;17
2015;8;Not clarified;Negative;5
2015;8;Pakistan;Positive;29
2015;8;Pakistan;Negative;20
2015;8;Panama;Positive;1
2015;8;Peru;Positive;1
2015;8;Philippines;Positive;35
2015;8;Philippines;Negative;4
2015;8;Russian Federation;Positive;359
2015;8;Russian Federation;Negative;31
2015;8;Rwanda;Positive;1
2015;8;Senegal;Positive;1
2015;8;Serbia;Positive;7
2015;8;Sierra Leone;Positive;1
2015;8;Singapore;Positive;13
2015;8;Somalia;Positive;40
2015;8;Somalia;Negative;2
2015;8;South Africa;Positive;4
2015;8;Spain;Positive;1
2015;8;Sri Lanka;Positive;3
2015;8;Sri Lanka;Negative;2
2015;8;Stateless;Negative;4
2015;8;Sudan;Positive;2
2015;8;Syrian Arab Republic;Positive;14
2015;8;Syrian Arab Republic;Negative;1
2015;8;Taiwan;Positive;7
2015;8;Tanzania, United Republic of;Positive;6
2015;8;Thailand;Positive;66
2015;8;Thailand;Negative;6
2015;8;Togo;Positive;1
2015;8;Tunisia;Positive;2
2015;8;Tunisia;Negative;2
2015;8;Turkey;Positive;38
2015;8;Turkey;Negative;1
2015;8;Uganda;Positive;1
2015;8;Ukraine;Positive;71
2015;8;Ukraine;Negative;7
2015;8;United States;Positive;103
2015;8;United States;Negative;1
2015;8;Uzbekistan;Positive;5
2015;8;Uzbekistan;Negative;2
2015;8;Viet Nam;Positive;309
2015;8;Viet Nam;Negative;7
2015;8;Yemen;Positive;1
2015;8;Zambia;Positive;6
2015;8;Zambia;Negative;1
2015;8;Zimbabwe;Positive;1
2015;9;Afghanistan;Positive;17
2015;9;Afghanistan;Negative;33
2015;9;Albania;Positive;6
2015;9;Albania;Negative;6
2015;9;Algeria;Positive;6
2015;9;Algeria;Negative;2
2015;9;Angola;Positive;1
2015;9;Angola;Negative;1
2015;9;Argentina;Positive;1
2015;9;Australia;Positive;12
2015;9;Australia;Negative;2
2015;9;Azerbaijan;Positive;1
2015;9;Bangladesh;Positive;25
2015;9;Bangladesh;Negative;36
2015;9;Belarus;Positive;4
2015;9;Bolivia;Positive;2
2015;9;Bosnia and Herzegovina;Positive;17
2015;9;Bosnia and Herzegovina;Negative;2
2015;9;Brazil;Positive;15
2015;9;Brazil;Negative;2
2015;9;Burundi;Positive;1
2015;9;Cabo Verde;Positive;3
2015;9;Cambodia;Positive;2
2015;9;Cameroon;Positive;8
2015;9;Cameroon;Negative;20
2015;9;Canada;Positive;12
2015;9;Chile;Positive;5
2015;9;China;Positive;97
2015;9;China;Negative;10
2015;9;Colombia;Positive;3
2015;9;Colombia;Negative;2
2015;9;Congo (Congo-Kinshasa);Positive;6
2015;9;Congo (Congo-Kinshasa);Negative;4
2015;9;Costa Rica;Positive;1
2015;9;Cuba;Positive;5
2015;9;Cuba;Negative;1
2015;9;Djibouti;Positive;2
2015;9;Dominican Republic;Negative;1
2015;9;Egypt;Positive;3
2015;9;Egypt;Negative;2
2015;9;Estonia;Positive;2
2015;9;Ethiopia;Positive;10
2015;9;Ethiopia;Negative;7
2015;9;Gambia;Positive;3
2015;9;Gambia;Negative;3
2015;9;Georgia;Positive;2
2015;9;Georgia;Negative;1
2015;9;Ghana;Positive;30
2015;9;Ghana;Negative;18
2015;9;Guatemala;Positive;1
2015;9;Guinea;Negative;1
2015;9;India;Positive;161
2015;9;India;Negative;3
2015;9;Indonesia;Positive;2
2015;9;Indonesia;Negative;1
2015;9;Iran, Islamic Republic of;Positive;16
2015;9;Iran, Islamic Republic of;Negative;5
2015;9;Iraq;Positive;43
2015;9;Iraq;Negative;12
2015;9;Israel;Positive;3
2015;9;Israel;Negative;1
2015;9;Jamaica;Positive;1
2015;9;Japan;Positive;17
2015;9;Japan;Negative;1
2015;9;Jordan;Positive;1
2015;9;Kazakstan;Negative;1
2015;9;Kenya;Positive;24
2015;9;Kenya;Negative;15
2015;9;Korea, Republic of (South Korea);Positive;8
2015;9;Kosovo;Positive;37
2015;9;Kosovo;Negative;27
2015;9;Kyrgyzstan;Positive;3
2015;9;Libyan Arab Jamahiriya;Positive;1
2015;9;Lithuania;Positive;1
2015;9;Malaysia;Positive;2
2015;9;Mali;Positive;1
2015;9;Mauritania;Negative;1
2015;9;Mexico;Positive;13
2015;9;Mexico;Negative;1
2015;9;Moldova, Republic of;Positive;1
2015;9;Moldova, Republic of;Negative;2
2015;9;Morocco;Positive;12
2015;9;Morocco;Negative;5
2015;9;Myanmar;Positive;1
2015;9;Namibia;Positive;2
2015;9;Namibia;Negative;1
2015;9;Nepal;Positive;53
2015;9;Nepal;Negative;38
2015;9;New Zealand;Positive;4
2015;9;Nicaragua;Positive;1
2015;9;Nigeria;Positive;36
2015;9;Nigeria;Negative;32
2015;9;North Macedonia;Positive;1
2015;9;Not clarified;Positive;2
2015;9;Not clarified;Negative;5
2015;9;Pakistan;Positive;15
2015;9;Pakistan;Negative;23
2015;9;Paraguay;Negative;1
2015;9;Peru;Positive;1
2015;9;Peru;Negative;1
2015;9;Philippines;Positive;50
2015;9;Philippines;Negative;13
2015;9;Russian Federation;Positive;233
2015;9;Russian Federation;Negative;59
2015;9;Rwanda;Negative;2
2015;9;Saudi Arabia;Positive;1
2015;9;Senegal;Positive;3
2015;9;Senegal;Negative;3
2015;9;Serbia;Positive;15
2015;9;Serbia;Negative;1
2015;9;Sierra Leone;Positive;1
2015;9;Sierra Leone;Negative;1
2015;9;Singapore;Positive;1
2015;9;Slovakia;Positive;1
2015;9;Somalia;Positive;45
2015;9;Somalia;Negative;23
2015;9;South Africa;Positive;1
2015;9;Sri Lanka;Positive;2
2015;9;Stateless;Positive;1
2015;9;Stateless;Negative;1
2015;9;Sudan;Positive;2
2015;9;Sudan;Negative;1
2015;9;Syrian Arab Republic;Positive;16
2015;9;Syrian Arab Republic;Negative;3
2015;9;Taiwan;Positive;49
2015;9;Tanzania, United Republic of;Positive;2
2015;9;Thailand;Positive;56
2015;9;Thailand;Negative;24
2015;9;Tunisia;Positive;4
2015;9;Tunisia;Negative;7
2015;9;Turkey;Positive;36
2015;9;Turkey;Negative;16
2015;9;Uganda;Positive;4
2015;9;Ukraine;Positive;91
2015;9;Ukraine;Negative;17
2015;9;United Kingdom;Positive;3
2015;9;United States;Positive;62
2015;9;United States;Negative;6
2015;9;Uruguay;Positive;2
2015;9;Uzbekistan;Positive;2
2015;9;Uzbekistan;Negative;3
2015;9;Venezuela;Positive;6
2015;9;Venezuela;Negative;2
2015;9;Viet Nam;Positive;25
2015;9;Viet Nam;Negative;19
2015;9;Zambia;Positive;3
2015;9;Zimbabwe;Negative;1
2015;10;Afghanistan;Positive;16
2015;10;Afghanistan;Negative;24
2015;10;Albania;Positive;3
2015;10;Albania;Negative;5
2015;10;Algeria;Positive;7
2015;10;Angola;Negative;1
2015;10;Argentina;Positive;1
2015;10;Armenia;Positive;1
2015;10;Armenia;Negative;3
2015;10;Australia;Positive;10
2015;10;Bahamas;Positive;1
2015;10;Bahrain;Negative;1
2015;10;Bangladesh;Positive;11
2015;10;Bangladesh;Negative;9
2015;10;Belarus;Positive;10
2015;10;Belarus;Negative;2
2015;10;Bosnia and Herzegovina;Positive;5
2015;10;Bosnia and Herzegovina;Negative;3
2015;10;Brazil;Positive;11
2015;10;Brazil;Negative;2
2015;10;Cambodia;Positive;1
2015;10;Cambodia;Negative;2
2015;10;Cameroon;Positive;14
2015;10;Cameroon;Negative;6
2015;10;Canada;Positive;19
2015;10;Canada;Negative;3
2015;10;Chile;Positive;4
2015;10;China;Positive;75
2015;10;China;Negative;21
2015;10;Colombia;Positive;4
2015;10;Congo (Congo-Kinshasa);Positive;2
2015;10;Congo (Congo-Kinshasa);Negative;1
2015;10;Cuba;Positive;3
2015;10;Cuba;Negative;1
2015;10;Djibouti;Positive;1
2015;10;Dominican Republic;Positive;1
2015;10;Ecuador;Positive;1
2015;10;Egypt;Positive;6
2015;10;Egypt;Negative;1
2015;10;Ethiopia;Positive;11
2015;10;Ethiopia;Negative;5
2015;10;Gambia;Positive;3
2015;10;Gambia;Negative;3
2015;10;Germany;Positive;1
2015;10;Ghana;Positive;16
2015;10;Ghana;Negative;7
2015;10;Greece;Negative;1
2015;10;Guinea;Positive;2
2015;10;Hong Kong;Positive;1
2015;10;India;Positive;117
2015;10;India;Negative;8
2015;10;Indonesia;Positive;9
2015;10;Indonesia;Negative;1
2015;10;Iran, Islamic Republic of;Positive;16
2015;10;Iran, Islamic Republic of;Negative;11
2015;10;Iraq;Positive;26
2015;10;Iraq;Negative;9
2015;10;Jamaica;Positive;3
2015;10;Japan;Positive;16
2015;10;Japan;Negative;2
2015;10;Jordan;Positive;2
2015;10;Kazakstan;Positive;7
2015;10;Kenya;Positive;8
2015;10;Kenya;Negative;8
2015;10;Korea, Republic of (South Korea);Positive;16
2015;10;Kosovo;Positive;31
2015;10;Kosovo;Negative;26
2015;10;Lebanon;Positive;1
2015;10;Libyan Arab Jamahiriya;Negative;5
2015;10;Mali;Positive;1
2015;10;Mexico;Positive;11
2015;10;Moldova, Republic of;Positive;1
2015;10;Morocco;Positive;10
2015;10;Morocco;Negative;6
2015;10;Namibia;Positive;1
2015;10;Nepal;Positive;19
2015;10;Nepal;Negative;25
2015;10;New Zealand;Positive;3
2015;10;Nigeria;Positive;34
2015;10;Nigeria;Negative;16
2015;10;North Macedonia;Positive;1
2015;10;North Macedonia;Negative;1
2015;10;Not clarified;Positive;8
2015;10;Not clarified;Negative;2
2015;10;Pakistan;Positive;16
2015;10;Pakistan;Negative;11
2015;10;Peru;Positive;1
2015;10;Peru;Negative;1
2015;10;Philippines;Positive;65
2015;10;Philippines;Negative;18
2015;10;Romania;Positive;2
2015;10;Russian Federation;Positive;226
2015;10;Russian Federation;Negative;46
2015;10;Rwanda;Positive;3
2015;10;Rwanda;Negative;1
2015;10;Senegal;Positive;3
2015;10;Senegal;Negative;1
2015;10;Serbia;Positive;11
2015;10;Serbia;Negative;5
2015;10;Sierra Leone;Negative;1
2015;10;Singapore;Positive;1
2015;10;Somalia;Positive;40
2015;10;Somalia;Negative;17
2015;10;Sri Lanka;Positive;7
2015;10;Sri Lanka;Negative;3
2015;10;Stateless;Positive;6
2015;10;Stateless;Negative;1
2015;10;Sudan;Positive;4
2015;10;Syrian Arab Republic;Positive;12
2015;10;Syrian Arab Republic;Negative;4
2015;10;Taiwan;Positive;9
2015;10;Tanzania, United Republic of;Positive;4
2015;10;Thailand;Positive;72
2015;10;Thailand;Negative;21
2015;10;Tunisia;Positive;6
2015;10;Turkey;Positive;37
2015;10;Turkey;Negative;15
2015;10;Uganda;Positive;2
2015;10;Uganda;Negative;1
2015;10;Ukraine;Positive;64
2015;10;Ukraine;Negative;19
2015;10;United States;Positive;79
2015;10;United States;Negative;8
2015;10;Uzbekistan;Positive;1
2015;10;Venezuela;Positive;3
2015;10;Viet Nam;Positive;30
2015;10;Viet Nam;Negative;17
2015;10;Zambia;Positive;1
2015;11;Afghanistan;Positive;11
2015;11;Afghanistan;Negative;28
2015;11;Albania;Positive;9
2015;11;Albania;Negative;5
2015;11;Algeria;Positive;2
2015;11;Algeria;Negative;3
2015;11;Angola;Positive;1
2015;11;Argentina;Positive;2
2015;11;Australia;Positive;9
2015;11;Bangladesh;Positive;22
2015;11;Bangladesh;Negative;4
2015;11;Belarus;Positive;11
2015;11;Bolivia;Positive;1
2015;11;Bosnia and Herzegovina;Positive;5
2015;11;Bosnia and Herzegovina;Negative;11
2015;11;Brazil;Positive;29
2015;11;Brazil;Negative;1
2015;11;Cambodia;Positive;1
2015;11;Cameroon;Positive;18
2015;11;Cameroon;Negative;3
2015;11;Canada;Positive;34
2015;11;Chile;Positive;2
2015;11;China;Positive;191
2015;11;China;Negative;8
2015;11;Colombia;Positive;6
2015;11;Congo (Congo-Kinshasa);Positive;10
2015;11;Congo (Congo-Kinshasa);Negative;2
2015;11;Côte dIvoire;Positive;1
2015;11;Cuba;Positive;3
2015;11;Ecuador;Positive;1
2015;11;Egypt;Positive;10
2015;11;Egypt;Negative;3
2015;11;Estonia;Negative;1
2015;11;Ethiopia;Positive;10
2015;11;Ethiopia;Negative;4
2015;11;Gambia;Positive;6
2015;11;Gambia;Negative;3
2015;11;Ghana;Positive;14
2015;11;Ghana;Negative;6
2015;11;Guatemala;Positive;1
2015;11;Guinea;Positive;1
2015;11;Hong Kong;Positive;2
2015;11;India;Positive;114
2015;11;India;Negative;1
2015;11;Indonesia;Positive;9
2015;11;Iran, Islamic Republic of;Positive;19
2015;11;Iran, Islamic Republic of;Negative;7
2015;11;Iraq;Positive;22
2015;11;Iraq;Negative;12
2015;11;Ireland;Positive;1
2015;11;Israel;Positive;3
2015;11;Jamaica;Positive;1
2015;11;Japan;Positive;23
2015;11;Japan;Negative;1
2015;11;Jordan;Positive;1
2015;11;Jordan;Negative;1
2015;11;Kazakstan;Positive;3
2015;11;Kenya;Positive;10
2015;11;Kenya;Negative;6
2015;11;Korea, Republic of (South Korea);Positive;106
2015;11;Korea, Republic of (South Korea);Negative;3
2015;11;Kosovo;Positive;25
2015;11;Kosovo;Negative;20
2015;11;Kyrgyzstan;Positive;2
2015;11;Kyrgyzstan;Negative;1
2015;11;Lao Peoples Democratic Republic;Positive;1
2015;11;Lao Peoples Democratic Republic;Negative;1
2015;11;Lebanon;Positive;2
2015;11;Liberia;Positive;1
2015;11;Madagascar;Positive;1
2015;11;Malaysia;Positive;3
2015;11;Mali;Positive;1
2015;11;Mexico;Positive;28
2015;11;Moldova, Republic of;Positive;5
2015;11;Montenegro;Positive;1
2015;11;Montenegro;Negative;1
2015;11;Morocco;Positive;7
2015;11;Morocco;Negative;5
2015;11;Myanmar;Positive;2
2015;11;Myanmar;Negative;1
2015;11;Nepal;Positive;17
2015;11;Nepal;Negative;4
2015;11;New Zealand;Positive;3
2015;11;Nicaragua;Positive;4
2015;11;Nigeria;Positive;32
2015;11;Nigeria;Negative;5
2015;11;North Macedonia;Positive;1
2015;11;Not clarified;Positive;1
2015;11;Not clarified;Negative;5
2015;11;Pakistan;Positive;19
2015;11;Pakistan;Negative;4
2015;11;Panama;Positive;1
2015;11;Peru;Positive;9
2015;11;Philippines;Positive;59
2015;11;Philippines;Negative;10
2015;11;Russian Federation;Positive;242
2015;11;Russian Federation;Negative;27
2015;11;Rwanda;Positive;1
2015;11;Saudi Arabia;Positive;6
2015;11;Senegal;Negative;1
2015;11;Serbia;Positive;6
2015;11;Serbia;Negative;9
2015;11;Sierra Leone;Positive;1
2015;11;Singapore;Positive;34
2015;11;Somalia;Positive;29
2015;11;Somalia;Negative;26
2015;11;South Africa;Positive;5
2015;11;South Sudan;Positive;1
2015;11;Sri Lanka;Positive;3
2015;11;Stateless;Negative;2
2015;11;Sudan;Positive;4
2015;11;Syrian Arab Republic;Positive;9
2015;11;Taiwan;Positive;7
2015;11;Taiwan;Negative;1
2015;11;Tanzania, United Republic of;Positive;4
2015;11;Thailand;Positive;61
2015;11;Thailand;Negative;17
2015;11;Togo;Positive;2
2015;11;Tunisia;Positive;6
2015;11;Tunisia;Negative;2
2015;11;Turkey;Positive;23
2015;11;Turkey;Negative;7
2015;11;Turkmenistan;Positive;1
2015;11;Uganda;Positive;1
2015;11;Uganda;Negative;1
2015;11;Ukraine;Positive;87
2015;11;Ukraine;Negative;20
2015;11;United Kingdom;Positive;1
2015;11;United States;Positive;92
2015;11;United States;Negative;5
2015;11;Unknown;Positive;1
2015;11;Uzbekistan;Negative;3
2015;11;Venezuela;Positive;5
2015;11;Viet Nam;Positive;24
2015;11;Viet Nam;Negative;8
2015;11;Zambia;Positive;2
2015;11;Zimbabwe;Positive;1
2015;12;Afghanistan;Positive;13
2015;12;Afghanistan;Negative;6
2015;12;Albania;Positive;3
2015;12;Albania;Negative;6
2015;12;Algeria;Positive;4
2015;12;Angola;Negative;2
2015;12;Argentina;Positive;2
2015;12;Armenia;Positive;5
2015;12;Australia;Positive;14
2015;12;Australia;Negative;1
2015;12;Azerbaijan;Positive;4
2015;12;Bangladesh;Positive;6
2015;12;Bangladesh;Negative;8
2015;12;Belarus;Positive;4
2015;12;Belarus;Negative;1
2015;12;Bosnia and Herzegovina;Positive;7
2015;12;Bosnia and Herzegovina;Negative;1
2015;12;Brazil;Positive;18
2015;12;Cameroon;Positive;7
2015;12;Cameroon;Negative;18
2015;12;Canada;Positive;31
2015;12;Canada;Negative;1
2015;12;Chile;Positive;7
2015;12;China;Positive;150
2015;12;China;Negative;9
2015;12;Colombia;Positive;1
